"time","Tmax","Tmin","Tavg","DewPoint","Heat","Cool","Sunrise","Sunset","PrecipTotal","StnPressure","AvgSpeed","SiteID","Ozone","units","Lat","Long","quant","fit","resid","stdev"
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-201-0075",0.035,"ppm",29.752778,-95.350278,4,0.030976932473494,0.004023067526506,0.00760692517064214
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-201-0026",0.039,"ppm",29.802707,-95.125495,4,0.030976932473494,0.00802306752650599,0.00760692517064214
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-039-1016",0.039,"ppm",29.043759,-95.472946,4,0.030976932473494,0.00802306752650599,0.00760692517064214
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-339-0078",0.038,"ppm",30.350302,-95.425128,4,0.030976932473494,0.00702306752650599,0.00760692517064214
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-201-0051",0.038,"ppm",29.623611,-95.473611,4,0.030976932473494,0.00702306752650599,0.00760692517064214
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-201-0055",0.037,"ppm",29.695744,-95.499262,4,0.030976932473494,0.00602306752650599,0.00760692517064214
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-201-1015",0.029,"ppm",29.761653,-95.081386,4,0.030976932473494,-0.00197693247349401,0.00760692517064214
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-201-1035",0.037,"ppm",29.733726,-95.257593,4,0.030976932473494,0.00602306752650599,0.00760692517064214
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-201-0070",0.035,"ppm",29.735129,-95.315583,4,0.030976932473494,0.004023067526506,0.00760692517064214
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-201-1034",0.036,"ppm",29.767971,-95.220587,4,0.030976932473494,0.00502306752650599,0.00760692517064214
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-201-1050",0.036,"ppm",29.583047,-95.015544,4,0.030976932473494,0.00502306752650599,0.00760692517064214
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-201-0029",0.039,"ppm",30.039534,-95.6739,4,0.030976932473494,0.00802306752650599,0.00760692517064214
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-201-0066",0.037,"ppm",29.724722,-95.503611,4,0.030976932473494,0.00602306752650599,0.00760692517064214
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-201-0062",0.034,"ppm",29.625833,-95.2675,4,0.030976932473494,0.003023067526506,0.00760692517064214
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-167-1034",0.031,"ppm",29.254474,-94.861289,4,0.030976932473494,2.30675265059932e-05,0.00760692517064214
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-201-0046",0.035,"ppm",29.828086,-95.284096,4,0.030976932473494,0.004023067526506,0.00760692517064214
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-201-1039",0.038,"ppm",29.670025,-95.128508,4,0.030976932473494,0.00702306752650599,0.00760692517064214
"2011-01-01",66,47,57,25,8,0,716,1733,0,30.08,15.2,"48-201-0024",0.036,"ppm",29.901037,-95.326125,4,0.030976932473494,0.00502306752650599,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-201-0055",0.032,"ppm",29.695744,-95.499262,4,0.0318114690390707,0.000188530960929273,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-201-0062",0.033,"ppm",29.625833,-95.2675,4,0.0318114690390707,0.00118853096092927,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-039-1004",0.041,"ppm",29.520443,-95.392509,4,0.0318114690390707,0.00918853096092927,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-201-0029",0.038,"ppm",30.039534,-95.6739,4,0.0318114690390707,0.00618853096092927,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-201-0024",0.033,"ppm",29.901037,-95.326125,4,0.0318114690390707,0.00118853096092927,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-201-1034",0.029,"ppm",29.767971,-95.220587,4,0.0318114690390707,-0.00281146903907073,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-201-1035",0.035,"ppm",29.733726,-95.257593,4,0.0318114690390707,0.00318853096092928,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-201-0047",0.031,"ppm",29.834722,-95.489167,4,0.0318114690390707,-0.000811469039070728,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-201-0070",0.029,"ppm",29.735129,-95.315583,4,0.0318114690390707,-0.00281146903907073,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-201-0046",0.031,"ppm",29.828086,-95.284096,4,0.0318114690390707,-0.000811469039070728,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-201-0416",0.035,"ppm",29.686389,-95.294722,4,0.0318114690390707,0.00318853096092928,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-201-0066",0.033,"ppm",29.724722,-95.503611,4,0.0318114690390707,0.00118853096092927,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-039-1016",0.04,"ppm",29.043759,-95.472946,4,0.0318114690390707,0.00818853096092927,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-201-0026",0.035,"ppm",29.802707,-95.125495,4,0.0318114690390707,0.00318853096092928,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-167-1034",0.038,"ppm",29.254474,-94.861289,4,0.0318114690390707,0.00618853096092927,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-201-0051",0.036,"ppm",29.623611,-95.473611,4,0.0318114690390707,0.00418853096092927,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-201-1039",0.039,"ppm",29.670025,-95.128508,4,0.0318114690390707,0.00718853096092927,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-201-0075",0.032,"ppm",29.752778,-95.350278,4,0.0318114690390707,0.000188530960929273,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-201-1050",0.04,"ppm",29.583047,-95.015544,4,0.0318114690390707,0.00818853096092927,0.00760692517064214
"2011-01-08",67,49,58,35,7,0,717,1739,0,29.83,8,"48-339-0078",0.037,"ppm",30.350302,-95.425128,4,0.0318114690390707,0.00518853096092927,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-201-0066",0.02,"ppm",29.724722,-95.503611,4,0.0318114690390707,-0.0118114690390707,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-201-1039",0.016,"ppm",29.670025,-95.128508,4,0.0318114690390707,-0.0158114690390707,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-201-0055",0.016,"ppm",29.695744,-95.499262,4,0.0318114690390707,-0.0158114690390707,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-201-0075",0.011,"ppm",29.752778,-95.350278,4,0.0318114690390707,-0.0208114690390707,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-201-1035",0.01,"ppm",29.733726,-95.257593,4,0.0318114690390707,-0.0218114690390707,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-339-0078",0.023,"ppm",30.350302,-95.425128,4,0.0318114690390707,-0.00881146903907073,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-201-0051",0.019,"ppm",29.623611,-95.473611,4,0.0318114690390707,-0.0128114690390707,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-039-1004",0.023,"ppm",29.520443,-95.392509,4,0.0318114690390707,-0.00881146903907073,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-201-1034",0.01,"ppm",29.767971,-95.220587,4,0.0318114690390707,-0.0218114690390707,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-201-0029",0.023,"ppm",30.039534,-95.6739,4,0.0318114690390707,-0.00881146903907073,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-201-1015",0.017,"ppm",29.761653,-95.081386,4,0.0318114690390707,-0.0148114690390707,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-201-0026",0.02,"ppm",29.802707,-95.125495,4,0.0318114690390707,-0.0118114690390707,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-201-0047",0.015,"ppm",29.834722,-95.489167,4,0.0318114690390707,-0.0168114690390707,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-201-0416",0.012,"ppm",29.686389,-95.294722,4,0.0318114690390707,-0.0198114690390707,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-201-0062",0.013,"ppm",29.625833,-95.2675,4,0.0318114690390707,-0.0188114690390707,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-201-0070",0.011,"ppm",29.735129,-95.315583,4,0.0318114690390707,-0.0208114690390707,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-039-1016",0.026,"ppm",29.043759,-95.472946,4,0.0318114690390707,-0.00581146903907073,0.00760692517064214
"2011-01-18",67,49,58,52,7,0,716,1747,0.02,29.83,5.7,"48-201-0024",0.015,"ppm",29.901037,-95.326125,4,0.0318114690390707,-0.0168114690390707,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-201-0066",0.021,"ppm",29.724722,-95.503611,4,0.030976932473494,-0.00997693247349401,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-201-1039",0.02,"ppm",29.670025,-95.128508,4,0.030976932473494,-0.010976932473494,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-201-1015",0.018,"ppm",29.761653,-95.081386,4,0.030976932473494,-0.012976932473494,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-201-0075",0.018,"ppm",29.752778,-95.350278,4,0.030976932473494,-0.012976932473494,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-201-0026",0.022,"ppm",29.802707,-95.125495,4,0.030976932473494,-0.00897693247349401,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-339-0078",0.025,"ppm",30.350302,-95.425128,4,0.030976932473494,-0.00597693247349401,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-039-1016",0.02,"ppm",29.043759,-95.472946,4,0.030976932473494,-0.010976932473494,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-201-0055",0.021,"ppm",29.695744,-95.499262,4,0.030976932473494,-0.00997693247349401,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-201-0051",0.021,"ppm",29.623611,-95.473611,4,0.030976932473494,-0.00997693247349401,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-201-0062",0.018,"ppm",29.625833,-95.2675,4,0.030976932473494,-0.012976932473494,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-201-0024",0.021,"ppm",29.901037,-95.326125,4,0.030976932473494,-0.00997693247349401,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-201-0046",0.02,"ppm",29.828086,-95.284096,4,0.030976932473494,-0.010976932473494,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-201-0416",0.019,"ppm",29.686389,-95.294722,4,0.030976932473494,-0.011976932473494,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-201-0047",0.02,"ppm",29.834722,-95.489167,4,0.030976932473494,-0.010976932473494,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-201-1034",0.02,"ppm",29.767971,-95.220587,4,0.030976932473494,-0.010976932473494,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-201-0029",0.024,"ppm",30.039534,-95.6739,4,0.030976932473494,-0.00697693247349401,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-039-1004",0.022,"ppm",29.520443,-95.392509,4,0.030976932473494,-0.00897693247349401,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-201-1035",0.018,"ppm",29.733726,-95.257593,4,0.030976932473494,-0.012976932473494,0.00760692517064214
"2011-01-20",66,36,51,46,14,0,716,1748,0.01,29.98,12,"48-201-0070",0.02,"ppm",29.735129,-95.315583,4,0.030976932473494,-0.010976932473494,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-201-0070",0.028,"ppm",29.735129,-95.315583,4,0.0318114690390707,-0.00381146903907073,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-201-0416",0.028,"ppm",29.686389,-95.294722,4,0.0318114690390707,-0.00381146903907073,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-201-0024",0.036,"ppm",29.901037,-95.326125,4,0.0318114690390707,0.00418853096092927,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-201-0051",0.028,"ppm",29.623611,-95.473611,4,0.0318114690390707,-0.00381146903907073,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-201-1050",0.04,"ppm",29.583047,-95.015544,4,0.0318114690390707,0.00818853096092927,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-201-0066",0.03,"ppm",29.724722,-95.503611,4,0.0318114690390707,-0.00181146903907073,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-201-1034",0.034,"ppm",29.767971,-95.220587,4,0.0318114690390707,0.00218853096092927,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-201-1035",0.033,"ppm",29.733726,-95.257593,4,0.0318114690390707,0.00118853096092927,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-039-1016",0.044,"ppm",29.043759,-95.472946,4,0.0318114690390707,0.0121885309609293,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-201-0047",0.029,"ppm",29.834722,-95.489167,4,0.0318114690390707,-0.00281146903907073,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-201-0046",0.035,"ppm",29.828086,-95.284096,4,0.0318114690390707,0.00318853096092928,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-201-0055",0.031,"ppm",29.695744,-95.499262,4,0.0318114690390707,-0.000811469039070728,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-339-0078",0.039,"ppm",30.350302,-95.425128,4,0.0318114690390707,0.00718853096092927,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-167-1034",0.042,"ppm",29.254474,-94.861289,4,0.0318114690390707,0.0101885309609293,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-201-1039",0.04,"ppm",29.670025,-95.128508,4,0.0318114690390707,0.00818853096092927,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-039-1004",0.034,"ppm",29.520443,-95.392509,4,0.0318114690390707,0.00218853096092927,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-201-0026",0.04,"ppm",29.802707,-95.125495,4,0.0318114690390707,0.00818853096092927,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-201-0075",0.027,"ppm",29.752778,-95.350278,4,0.0318114690390707,-0.00481146903907073,0.00760692517064214
"2011-11-04",67,41,54,31,11,0,637,1733,0,30.11,4,"48-201-0062",0.028,"ppm",29.625833,-95.2675,4,0.0318114690390707,-0.00381146903907073,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-201-0051",0.035,"ppm",29.623611,-95.473611,4,0.0318114690390707,0.00318853096092928,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-201-0066",0.034,"ppm",29.724722,-95.503611,4,0.0318114690390707,0.00218853096092927,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-201-0416",0.03,"ppm",29.686389,-95.294722,4,0.0318114690390707,-0.00181146903907073,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-201-0062",0.03,"ppm",29.625833,-95.2675,4,0.0318114690390707,-0.00181146903907073,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-201-0026",0.038,"ppm",29.802707,-95.125495,4,0.0318114690390707,0.00618853096092927,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-201-0055",0.037,"ppm",29.695744,-95.499262,4,0.0318114690390707,0.00518853096092927,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-201-1050",0.036,"ppm",29.583047,-95.015544,4,0.0318114690390707,0.00418853096092927,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-201-0070",0.034,"ppm",29.735129,-95.315583,4,0.0318114690390707,0.00218853096092927,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-201-0046",0.035,"ppm",29.828086,-95.284096,4,0.0318114690390707,0.00318853096092928,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-167-1034",0.04,"ppm",29.254474,-94.861289,4,0.0318114690390707,0.00818853096092927,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-201-1034",0.028,"ppm",29.767971,-95.220587,4,0.0318114690390707,-0.00381146903907073,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-201-0024",0.035,"ppm",29.901037,-95.326125,4,0.0318114690390707,0.00318853096092928,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-201-1035",0.035,"ppm",29.733726,-95.257593,4,0.0318114690390707,0.00318853096092928,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-201-0075",0.033,"ppm",29.752778,-95.350278,4,0.0318114690390707,0.00118853096092927,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-039-1016",0.039,"ppm",29.043759,-95.472946,4,0.0318114690390707,0.00718853096092927,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-201-1039",0.036,"ppm",29.670025,-95.128508,4,0.0318114690390707,0.00418853096092927,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-339-0078",0.038,"ppm",30.350302,-95.425128,4,0.0318114690390707,0.00618853096092927,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-039-1004",0.039,"ppm",29.520443,-95.392509,4,0.0318114690390707,0.00718853096092927,0.00760692517064214
"2011-11-10",67,45,56,31,9,0,641,1729,0,30.29,10.1,"48-201-0047",0.03,"ppm",29.834722,-95.489167,4,0.0318114690390707,-0.00181146903907073,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-201-0416",0.03,"ppm",29.686389,-95.294722,4,0.0303278363359688,-0.000327836335968841,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-201-0062",0.028,"ppm",29.625833,-95.2675,4,0.0303278363359688,-0.00232783633596884,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-201-0051",0.031,"ppm",29.623611,-95.473611,4,0.0303278363359688,0.00067216366403116,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-167-1034",0.039,"ppm",29.254474,-94.861289,4,0.0303278363359688,0.00867216366403116,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-201-0066",0.032,"ppm",29.724722,-95.503611,4,0.0303278363359688,0.00167216366403116,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-201-1039",0.029,"ppm",29.670025,-95.128508,4,0.0303278363359688,-0.00132783633596884,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-201-1035",0.032,"ppm",29.733726,-95.257593,4,0.0303278363359688,0.00167216366403116,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-039-1004",0.03,"ppm",29.520443,-95.392509,4,0.0303278363359688,-0.000327836335968841,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-201-0024",0.027,"ppm",29.901037,-95.326125,4,0.0303278363359688,-0.00332783633596884,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-201-0055",0.032,"ppm",29.695744,-95.499262,4,0.0303278363359688,0.00167216366403116,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-201-0047",0.023,"ppm",29.834722,-95.489167,4,0.0303278363359688,-0.00732783633596884,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-201-0046",0.028,"ppm",29.828086,-95.284096,4,0.0303278363359688,-0.00232783633596884,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-201-1034",0.031,"ppm",29.767971,-95.220587,4,0.0303278363359688,0.00067216366403116,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-201-0070",0.03,"ppm",29.735129,-95.315583,4,0.0303278363359688,-0.000327836335968841,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-201-0026",0.028,"ppm",29.802707,-95.125495,4,0.0303278363359688,-0.00232783633596884,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-339-0078",0.025,"ppm",30.350302,-95.425128,4,0.0303278363359688,-0.00532783633596884,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-201-1050",0.037,"ppm",29.583047,-95.015544,4,0.0303278363359688,0.00667216366403116,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-039-1016",0.036,"ppm",29.043759,-95.472946,4,0.0303278363359688,0.00567216366403116,0.00760692517064214
"2011-11-24",65,50,58,52,7,0,653,1723,0,30.19,4.4,"48-201-0075",0.028,"ppm",29.752778,-95.350278,4,0.0303278363359688,-0.00232783633596884,0.00760692517064214
"2011-11-30",66,42,54,35,11,0,658,1722,0,30.12,3.9,"48-201-0055",0.016,"ppm",29.695744,-95.499262,4,0.030976932473494,-0.014976932473494,0.00760692517064214
"2011-11-30",66,42,54,35,11,0,658,1722,0,30.12,3.9,"48-201-0051",0.02,"ppm",29.623611,-95.473611,4,0.030976932473494,-0.010976932473494,0.00760692517064214
"2011-11-30",66,42,54,35,11,0,658,1722,0,30.12,3.9,"48-167-1034",0.045,"ppm",29.254474,-94.861289,4,0.030976932473494,0.014023067526506,0.00760692517064214
"2011-11-30",66,42,54,35,11,0,658,1722,0,30.12,3.9,"48-039-1004",0.035,"ppm",29.520443,-95.392509,4,0.030976932473494,0.004023067526506,0.00760692517064214
"2011-11-30",66,42,54,35,11,0,658,1722,0,30.12,3.9,"48-201-1050",0.03,"ppm",29.583047,-95.015544,4,0.030976932473494,-0.000976932473494008,0.00760692517064214
"2011-11-30",66,42,54,35,11,0,658,1722,0,30.12,3.9,"48-201-0075",0.014,"ppm",29.752778,-95.350278,4,0.030976932473494,-0.016976932473494,0.00760692517064214
"2011-11-30",66,42,54,35,11,0,658,1722,0,30.12,3.9,"48-201-1035",0.024,"ppm",29.733726,-95.257593,4,0.030976932473494,-0.00697693247349401,0.00760692517064214
"2011-11-30",66,42,54,35,11,0,658,1722,0,30.12,3.9,"48-339-0078",0.03,"ppm",30.350302,-95.425128,4,0.030976932473494,-0.000976932473494008,0.00760692517064214
"2011-11-30",66,42,54,35,11,0,658,1722,0,30.12,3.9,"48-201-0066",0.021,"ppm",29.724722,-95.503611,4,0.030976932473494,-0.00997693247349401,0.00760692517064214
"2011-11-30",66,42,54,35,11,0,658,1722,0,30.12,3.9,"48-039-1016",0.034,"ppm",29.043759,-95.472946,4,0.030976932473494,0.003023067526506,0.00760692517064214
"2011-11-30",66,42,54,35,11,0,658,1722,0,30.12,3.9,"48-201-0047",0.019,"ppm",29.834722,-95.489167,4,0.030976932473494,-0.011976932473494,0.00760692517064214
"2011-11-30",66,42,54,35,11,0,658,1722,0,30.12,3.9,"48-201-0026",0.031,"ppm",29.802707,-95.125495,4,0.030976932473494,2.30675265059932e-05,0.00760692517064214
"2011-11-30",66,42,54,35,11,0,658,1722,0,30.12,3.9,"48-201-0046",0.023,"ppm",29.828086,-95.284096,4,0.030976932473494,-0.00797693247349401,0.00760692517064214
"2011-11-30",66,42,54,35,11,0,658,1722,0,30.12,3.9,"48-201-0024",0.024,"ppm",29.901037,-95.326125,4,0.030976932473494,-0.00697693247349401,0.00760692517064214
"2011-11-30",66,42,54,35,11,0,658,1722,0,30.12,3.9,"48-201-0070",0.016,"ppm",29.735129,-95.315583,4,0.030976932473494,-0.014976932473494,0.00760692517064214
"2011-11-30",66,42,54,35,11,0,658,1722,0,30.12,3.9,"48-201-1039",0.038,"ppm",29.670025,-95.128508,4,0.030976932473494,0.00702306752650599,0.00760692517064214
"2011-11-30",66,42,54,35,11,0,658,1722,0,30.12,3.9,"48-201-1034",0.025,"ppm",29.767971,-95.220587,4,0.030976932473494,-0.00597693247349401,0.00760692517064214
"2011-12-17",65,52,59,41,6,0,710,1725,0,30.34,10.1,"48-339-0078",0.027,"ppm",30.350302,-95.425128,4,0.0303278363359688,-0.00332783633596884,0.00760692517064214
"2011-12-17",65,52,59,41,6,0,710,1725,0,30.34,10.1,"48-201-0070",0.024,"ppm",29.735129,-95.315583,4,0.0303278363359688,-0.00632783633596884,0.00760692517064214
